level_id,generator,judge_score
mariogpt::level_092.txt,mariogpt,0.39927762722280163
mariogpt::level_093.txt,mariogpt,1.0626010528854046
mariogpt::level_094.txt,mariogpt,1.7754400605613123
mariogpt::level_095.txt,mariogpt,0.4507279803209126
mariogpt::level_096.txt,mariogpt,0.7632965207485473
mariogpt::level_097.txt,mariogpt,1.6895450989427476
mariogpt::level_098.txt,mariogpt,0.6168692017652075
mariogpt::level_099.txt,mariogpt,0.45968544597277455
notch::lvl-1.txt,notch,-0.7985524555179255
notch::lvl-10.txt,notch,-0.8973061876421481
notch::lvl-100.txt,notch,-0.4621924193182012
notch::lvl-11.txt,notch,-0.44817906708250504
notch::lvl-12.txt,notch,-0.004753308184913655
notch::lvl-13.txt,notch,-0.705922652624398
notch::lvl-14.txt,notch,-0.4245257332988354
notch::lvl-15.txt,notch,-0.696770080341881
notch::lvl-16.txt,notch,-0.7843588148679499
notch::lvl-17.txt,notch,-0.15502471270381946
notch::lvl-18.txt,notch,-0.2364492393779452
notch::lvl-19.txt,notch,-0.39398634978803143
notch::lvl-2.txt,notch,-0.21557555327515882
notch::lvl-20.txt,notch,0.05410646160136491
notch::lvl-21.txt,notch,-0.20463148413514856
notch::lvl-22.txt,notch,-0.27366763647447573
notch::lvl-23.txt,notch,-0.7007296719522988
notch::lvl-24.txt,notch,-0.1570955796260619
notch::lvl-25.txt,notch,-1.00897251568675
notch::lvl-26.txt,notch,-1.6432909515345342
notch::lvl-27.txt,notch,-1.1460337485903058
notch::lvl-28.txt,notch,-0.2083268511410692
notch::lvl-29.txt,notch,-0.47893817094556795
notch::lvl-3.txt,notch,-0.4997063822889105
notch::lvl-30.txt,notch,-0.5108954847754847
notch::lvl-31.txt,notch,-0.052154465077037915
notch::lvl-32.txt,notch,-1.1366637735752736
notch::lvl-33.txt,notch,-0.9925919822625284
notch::lvl-34.txt,notch,-0.13095750903005135
notch::lvl-35.txt,notch,-0.11600664338981179
notch::lvl-36.txt,notch,-0.8109403788469385
notch::lvl-37.txt,notch,-1.4638288321855093
notch::lvl-38.txt,notch,-0.8516514884448285
notch::lvl-39.txt,notch,-1.0331436309448923
notch::lvl-4.txt,notch,-1.0656342198938258
notch::lvl-40.txt,notch,-1.008703246326038
notch::lvl-41.txt,notch,-0.342756880852054
notch::lvl-42.txt,notch,-0.03606589815703544
notch::lvl-43.txt,notch,-0.1279612550769201
notch::lvl-44.txt,notch,-0.056919461695964665
notch::lvl-45.txt,notch,-0.5823435736070047
notch::lvl-46.txt,notch,-0.5282931817551489
notch::lvl-47.txt,notch,-1.374723656739915
notch::lvl-48.txt,notch,-1.2450716947910316
notch::lvl-49.txt,notch,-0.40909360807290496
notch::lvl-5.txt,notch,-1.8596995746869756
notch::lvl-50.txt,notch,-0.1635283530467363
notch::lvl-51.txt,notch,-0.4041698680195024
notch::lvl-52.txt,notch,-0.3436154269729686
notch::lvl-53.txt,notch,-0.41202587398150886
notch::lvl-54.txt,notch,-0.5724221842954349
notch::lvl-55.txt,notch,-1.2980174294304077
notch::lvl-56.txt,notch,-0.9736387058658392
notch::lvl-57.txt,notch,-1.0139598057838637
notch::lvl-58.txt,notch,-0.028310414557158756
notch::lvl-59.txt,notch,-1.186624719917
notch::lvl-6.txt,notch,-0.20051250431182635
notch::lvl-60.txt,notch,-1.0352533465366642
notch::lvl-61.txt,notch,-0.928745365672192
notch::lvl-62.txt,notch,0.10301060961599574
notch::lvl-63.txt,notch,0.41166639410057987
notch::lvl-64.txt,notch,-0.9126834975784361
notch::lvl-65.txt,notch,-0.8296106296844715
notch::lvl-66.txt,notch,-0.9350197901378301
notch::lvl-67.txt,notch,-0.8887008219395659
notch::lvl-68.txt,notch,0.1190803303563253
notch::lvl-69.txt,notch,-1.477689931717749
notch::lvl-7.txt,notch,-0.07454261442591573
notch::lvl-70.txt,notch,-0.5896646936128513
notch::lvl-71.txt,notch,-1.6134913638162711
notch::lvl-72.txt,notch,-0.17768911504995238
notch::lvl-73.txt,notch,-0.6035614248782321
notch::lvl-74.txt,notch,0.2860429603450669
notch::lvl-75.txt,notch,-1.2786208505328882
notch::lvl-76.txt,notch,-0.8285668193706088
notch::lvl-77.txt,notch,-0.15871062541153663
notch::lvl-78.txt,notch,-0.915281213672798
notch::lvl-79.txt,notch,-0.9068360193317914
notch::lvl-8.txt,notch,-0.4112310649604688
notch::lvl-80.txt,notch,-0.5411100677355686
notch::lvl-81.txt,notch,-1.5158954094259673
notch::lvl-82.txt,notch,-0.9029319904787976
notch::lvl-83.txt,notch,-0.5432383821075518
notch::lvl-84.txt,notch,-0.4965189505582774
notch::lvl-85.txt,notch,-0.23795687331819315
notch::lvl-86.txt,notch,-0.8835619214045914
notch::lvl-87.txt,notch,-0.9338273610398623
notch::lvl-88.txt,notch,-1.4696554846560093
notch::lvl-89.txt,notch,-1.06444225826373
notch::lvl-9.txt,notch,-0.6016136709544713
notch::lvl-90.txt,notch,-0.8649129840373744
notch::lvl-91.txt,notch,-0.6935409254220248
notch::lvl-92.txt,notch,-1.5742757781551826
notch::lvl-93.txt,notch,-0.09238560084754516
notch::lvl-94.txt,notch,-1.4939110817480103
notch::lvl-95.txt,notch,-0.43431402739576774
notch::lvl-96.txt,notch,-0.4226804969572535
notch::lvl-97.txt,notch,-0.7960532332519306
notch::lvl-98.txt,notch,-0.8244548481136381
notch::lvl-99.txt,notch,-0.5839284818424891
notchParam::lvl-1.txt,notchParam,-1.6497655541187373
notchParam::lvl-10.txt,notchParam,-1.1004063523516796
notchParam::lvl-100.txt,notchParam,-1.7071679654834482
notchParam::lvl-11.txt,notchParam,-1.9530127931509818
notchParam::lvl-12.txt,notchParam,-0.928431482082503
notchParam::lvl-13.txt,notchParam,-1.4534055284405378
notchParam::lvl-14.txt,notchParam,-1.4822444012716949
notchParam::lvl-15.txt,notchParam,-1.6533903651018396
notchParam::lvl-16.txt,notchParam,-1.2989374257178012
notchParam::lvl-17.txt,notchParam,-1.6032145964373374
notchParam::lvl-18.txt,notchParam,-1.1948975716634889
notchParam::lvl-19.txt,notchParam,-1.3987591150110545
notchParam::lvl-2.txt,notchParam,-1.4519329713519575
notchParam::lvl-20.txt,notchParam,-1.729738979930912
notchParam::lvl-21.txt,notchParam,-1.5128609809315874
notchParam::lvl-22.txt,notchParam,-1.0708424635660796
notchParam::lvl-23.txt,notchParam,-1.1436804995996936
notchParam::lvl-24.txt,notchParam,-1.4649845441393021
notchParam::lvl-25.txt,notchParam,-1.430213149230013
notchParam::lvl-26.txt,notchParam,-1.124739844338051
notchParam::lvl-27.txt,notchParam,-1.637897231000204
notchParam::lvl-28.txt,notchParam,-1.293556266092955
notchParam::lvl-29.txt,notchParam,-1.5500230314541747
notchParam::lvl-3.txt,notchParam,-1.2367339877006358
notchParam::lvl-30.txt,notchParam,-1.689367842635224
notchParam::lvl-31.txt,notchParam,-1.4287898395392786
notchParam::lvl-32.txt,notchParam,-1.6966055348639482
notchParam::lvl-33.txt,notchParam,-1.86449660211186
notchParam::lvl-34.txt,notchParam,-1.3523370887071615
notchParam::lvl-35.txt,notchParam,-1.628986397041234
notchParam::lvl-36.txt,notchParam,-1.598699417281524
notchParam::lvl-37.txt,notchParam,-1.9478474630918339
notchParam::lvl-38.txt,notchParam,-1.602564182639777
notchParam::lvl-39.txt,notchParam,-1.7126054079165374
notchParam::lvl-4.txt,notchParam,-1.1598905394754497
notchParam::lvl-40.txt,notchParam,-1.4288469484621644
notchParam::lvl-41.txt,notchParam,-1.4960174595939018
notchParam::lvl-42.txt,notchParam,-1.3298216570367085
notchParam::lvl-43.txt,notchParam,-1.3855003082454038
notchParam::lvl-44.txt,notchParam,-1.1379541749171462
notchParam::lvl-45.txt,notchParam,-1.4369734699065668
notchParam::lvl-46.txt,notchParam,-1.3927947216853527
notchParam::lvl-47.txt,notchParam,-1.0188394838692783
notchParam::lvl-48.txt,notchParam,-0.6720094357560521
notchParam::lvl-49.txt,notchParam,-1.5447873654669615
notchParam::lvl-5.txt,notchParam,-1.4288447487778722
notchParam::lvl-50.txt,notchParam,-1.0945423556566327
notchParam::lvl-51.txt,notchParam,-1.4134366729498866
notchParam::lvl-52.txt,notchParam,-1.6076247905610797
notchParam::lvl-53.txt,notchParam,-1.2028865752729379
notchParam::lvl-54.txt,notchParam,-1.4351291218931208
notchParam::lvl-55.txt,notchParam,-1.0779136249155294
notchParam::lvl-56.txt,notchParam,-1.352462707101585
notchParam::lvl-57.txt,notchParam,-1.2847519541011572
notchParam::lvl-58.txt,notchParam,-1.4276755424068037
notchParam::lvl-59.txt,notchParam,-0.9729573329138461
notchParam::lvl-6.txt,notchParam,-1.116576210571471
notchParam::lvl-60.txt,notchParam,-1.4519795161440414
notchParam::lvl-61.txt,notchParam,-0.9726493870298342
notchParam::lvl-62.txt,notchParam,-1.5227341437599813
notchParam::lvl-63.txt,notchParam,-1.3020757814642063
notchParam::lvl-64.txt,notchParam,-1.1046377124042026
notchParam::lvl-65.txt,notchParam,-1.041739383316526
notchParam::lvl-66.txt,notchParam,-1.5132900516835914
notchParam::lvl-67.txt,notchParam,-1.3747512451214678
notchParam::lvl-68.txt,notchParam,-1.7331750086611368
notchParam::lvl-69.txt,notchParam,-1.7677205704540446
notchParam::lvl-7.txt,notchParam,-1.3742725545938188
notchParam::lvl-70.txt,notchParam,-1.4199980985960026
notchParam::lvl-71.txt,notchParam,-1.0061169175065678
notchParam::lvl-72.txt,notchParam,-1.1168695723676225
notchParam::lvl-73.txt,notchParam,-1.215508853355606
notchParam::lvl-74.txt,notchParam,-1.2869282439792156
notchParam::lvl-75.txt,notchParam,-1.0619538698410604
notchParam::lvl-76.txt,notchParam,-0.8632446915560168
notchParam::lvl-77.txt,notchParam,-1.6170613214435976
notchParam::lvl-78.txt,notchParam,-1.1987011845484534
notchParam::lvl-79.txt,notchParam,-1.1945209777841417
notchParam::lvl-8.txt,notchParam,-1.1856028739664795
notchParam::lvl-80.txt,notchParam,-1.1283527677746332
notchParam::lvl-81.txt,notchParam,-1.3156902326467645
notchParam::lvl-82.txt,notchParam,-1.2357777775126426
notchParam::lvl-83.txt,notchParam,-1.0594850967403602
notchParam::lvl-84.txt,notchParam,-1.361359990128596
notchParam::lvl-85.txt,notchParam,-1.333615493746052
notchParam::lvl-86.txt,notchParam,-1.1307622474140948
notchParam::lvl-87.txt,notchParam,-1.5285024566295249
notchParam::lvl-88.txt,notchParam,-1.5858885099687636
notchParam::lvl-89.txt,notchParam,-1.3476571059285838
notchParam::lvl-9.txt,notchParam,-1.3528307812651141
notchParam::lvl-90.txt,notchParam,-1.3330383829599584
notchParam::lvl-91.txt,notchParam,-1.360358134102209
notchParam::lvl-92.txt,notchParam,-1.4955126738649231
notchParam::lvl-93.txt,notchParam,-1.3217308973716162
notchParam::lvl-94.txt,notchParam,-0.9543107527422163
notchParam::lvl-95.txt,notchParam,-0.956097223241032
notchParam::lvl-96.txt,notchParam,-1.2488847666616167
notchParam::lvl-97.txt,notchParam,-1.5698184263217196
notchParam::lvl-98.txt,notchParam,-1.593683556019991
notchParam::lvl-99.txt,notchParam,-1.587868062788461
notchParamRand::lvl-1.txt,notchParamRand,-1.1770164940829184
notchParamRand::lvl-10.txt,notchParamRand,-1.0184991359358604
notchParamRand::lvl-100.txt,notchParamRand,-1.8368255286725845
notchParamRand::lvl-11.txt,notchParamRand,-1.4114743878268698
notchParamRand::lvl-12.txt,notchParamRand,-1.1288684451781166
notchParamRand::lvl-13.txt,notchParamRand,-1.870585156867038
notchParamRand::lvl-14.txt,notchParamRand,-1.3870683808212216
notchParamRand::lvl-15.txt,notchParamRand,-0.948485783339728
notchParamRand::lvl-16.txt,notchParamRand,-1.1079457225598597
notchParamRand::lvl-17.txt,notchParamRand,-0.8503861429551355
notchParamRand::lvl-18.txt,notchParamRand,-1.0595087997115278
notchParamRand::lvl-19.txt,notchParamRand,-1.2301157923154096
notchParamRand::lvl-2.txt,notchParamRand,-1.7126080359890477
notchParamRand::lvl-20.txt,notchParamRand,-1.2760881364887158
notchParamRand::lvl-21.txt,notchParamRand,-0.8639752525705892
notchParamRand::lvl-22.txt,notchParamRand,-1.0214778849067623
notchParamRand::lvl-23.txt,notchParamRand,-1.261635281678285
notchParamRand::lvl-24.txt,notchParamRand,-1.4778648509408336
notchParamRand::lvl-25.txt,notchParamRand,-1.199840165681274
notchParamRand::lvl-26.txt,notchParamRand,-0.8647405232390917
notchParamRand::lvl-27.txt,notchParamRand,-1.4552367785912823
notchParamRand::lvl-28.txt,notchParamRand,-1.5503407551815824
notchParamRand::lvl-29.txt,notchParamRand,-1.4492948422186576
notchParamRand::lvl-3.txt,notchParamRand,-1.6911986175104041
notchParamRand::lvl-30.txt,notchParamRand,-1.137947438344218
notchParamRand::lvl-31.txt,notchParamRand,-0.8591896896945621
notchParamRand::lvl-32.txt,notchParamRand,-1.6006491027948884
notchParamRand::lvl-33.txt,notchParamRand,-0.9326347928437357
notchParamRand::lvl-34.txt,notchParamRand,-1.333885908989463
notchParamRand::lvl-35.txt,notchParamRand,-1.8843421429615541
notchParamRand::lvl-36.txt,notchParamRand,-0.979078296160952
notchParamRand::lvl-37.txt,notchParamRand,-1.2525621931665851
notchParamRand::lvl-38.txt,notchParamRand,-1.6060817331068653
notchParamRand::lvl-39.txt,notchParamRand,-1.1563594068402896
notchParamRand::lvl-4.txt,notchParamRand,-1.684011296619171
notchParamRand::lvl-40.txt,notchParamRand,-1.257846614593492
notchParamRand::lvl-41.txt,notchParamRand,-1.6386699646163878
notchParamRand::lvl-42.txt,notchParamRand,-1.1067499733067567
notchParamRand::lvl-43.txt,notchParamRand,-1.7619649789952943
notchParamRand::lvl-44.txt,notchParamRand,-0.58867854510961
notchParamRand::lvl-45.txt,notchParamRand,-1.0394029353002678
notchParamRand::lvl-46.txt,notchParamRand,-1.2482787840697411
notchParamRand::lvl-47.txt,notchParamRand,-1.362215547911514
notchParamRand::lvl-48.txt,notchParamRand,-1.7261829124194343
notchParamRand::lvl-49.txt,notchParamRand,-1.4032634851427686
notchParamRand::lvl-5.txt,notchParamRand,-1.7812189987103355
notchParamRand::lvl-50.txt,notchParamRand,-1.2753513748185878
notchParamRand::lvl-51.txt,notchParamRand,-1.0397512900167374
notchParamRand::lvl-52.txt,notchParamRand,-1.1589851799183541
notchParamRand::lvl-53.txt,notchParamRand,-1.4726393217347904
notchParamRand::lvl-54.txt,notchParamRand,-0.9341008338360298
notchParamRand::lvl-55.txt,notchParamRand,-1.0506135523296447
notchParamRand::lvl-56.txt,notchParamRand,-1.4858705490533224
notchParamRand::lvl-57.txt,notchParamRand,-1.4841539379099151
notchParamRand::lvl-58.txt,notchParamRand,-1.5889903888033585
notchParamRand::lvl-59.txt,notchParamRand,-1.3705645332621255
notchParamRand::lvl-6.txt,notchParamRand,-1.3742407763365352
notchParamRand::lvl-60.txt,notchParamRand,-1.2118352765841403
notchParamRand::lvl-61.txt,notchParamRand,-1.3364833703478742
notchParamRand::lvl-62.txt,notchParamRand,-1.189598376570636
notchParamRand::lvl-63.txt,notchParamRand,-1.4099600848888811
notchParamRand::lvl-64.txt,notchParamRand,-1.3311236425702841
notchParamRand::lvl-65.txt,notchParamRand,-1.4707781737047867
notchParamRand::lvl-66.txt,notchParamRand,-1.471800747993592
notchParamRand::lvl-67.txt,notchParamRand,-1.1907258994162804
notchParamRand::lvl-68.txt,notchParamRand,-1.142705879724211
notchParamRand::lvl-69.txt,notchParamRand,-1.4196758646824266
notchParamRand::lvl-7.txt,notchParamRand,-1.5838020962522779
notchParamRand::lvl-70.txt,notchParamRand,-1.451676585980866
notchParamRand::lvl-71.txt,notchParamRand,-1.2811815011925514
notchParamRand::lvl-72.txt,notchParamRand,-1.2259722510869684
notchParamRand::lvl-73.txt,notchParamRand,-0.9006371635629317
notchParamRand::lvl-74.txt,notchParamRand,-1.300942089483672
notchParamRand::lvl-75.txt,notchParamRand,-1.2167161612719068
notchParamRand::lvl-76.txt,notchParamRand,-0.9226183281639404
notchParamRand::lvl-77.txt,notchParamRand,-1.433200818498662
notchParamRand::lvl-78.txt,notchParamRand,-1.4986480198393932
notchParamRand::lvl-79.txt,notchParamRand,-0.779113221621152
notchParamRand::lvl-8.txt,notchParamRand,-1.7333620657626891
notchParamRand::lvl-80.txt,notchParamRand,-1.4612450092297526
notchParamRand::lvl-81.txt,notchParamRand,-1.0965802791709875
notchParamRand::lvl-82.txt,notchParamRand,-1.4613538932432015
notchParamRand::lvl-83.txt,notchParamRand,-1.3203994965734882
notchParamRand::lvl-84.txt,notchParamRand,-1.1681523838776402
notchParamRand::lvl-85.txt,notchParamRand,-2.3278389128512975
notchParamRand::lvl-86.txt,notchParamRand,-0.6820071099186185
notchParamRand::lvl-87.txt,notchParamRand,-1.3716152937223007
notchParamRand::lvl-88.txt,notchParamRand,-0.9326591701247671
notchParamRand::lvl-89.txt,notchParamRand,-1.0612410269327668
notchParamRand::lvl-9.txt,notchParamRand,-1.2226926551771968
notchParamRand::lvl-90.txt,notchParamRand,-1.6758792625610985
notchParamRand::lvl-91.txt,notchParamRand,-1.190061889839546
notchParamRand::lvl-92.txt,notchParamRand,-0.8830384511345988
notchParamRand::lvl-93.txt,notchParamRand,-1.08869732243682
notchParamRand::lvl-94.txt,notchParamRand,-1.3335561227820896
notchParamRand::lvl-95.txt,notchParamRand,-2.0269164530409287
notchParamRand::lvl-96.txt,notchParamRand,-0.8715724388027469
notchParamRand::lvl-97.txt,notchParamRand,-1.1688829381387074
notchParamRand::lvl-98.txt,notchParamRand,-1.4746430565834625
notchParamRand::lvl-99.txt,notchParamRand,-1.065039806162393
ore::lvl-1.txt,ore,0.5935427179152929
ore::lvl-10.txt,ore,0.7107792154238357
ore::lvl-100.txt,ore,0.6844556982642725
ore::lvl-11.txt,ore,1.4979408383677175
ore::lvl-12.txt,ore,0.21495028210308564
ore::lvl-13.txt,ore,0.7409553857576783
ore::lvl-14.txt,ore,0.9534319116343118
ore::lvl-15.txt,ore,0.6421149426520271
ore::lvl-16.txt,ore,0.8458549433458589
ore::lvl-17.txt,ore,1.151756022669469
ore::lvl-18.txt,ore,0.2906112707355455
ore::lvl-19.txt,ore,0.3546383886964151
ore::lvl-2.txt,ore,0.8779969866318844
ore::lvl-20.txt,ore,0.5849107220709893
ore::lvl-21.txt,ore,0.8497686850685282
ore::lvl-22.txt,ore,0.39499800276028096
ore::lvl-23.txt,ore,0.31978064064725614
ore::lvl-24.txt,ore,0.6608654098122951
ore::lvl-25.txt,ore,1.0676684819488267
ore::lvl-26.txt,ore,0.853055532533818
ore::lvl-27.txt,ore,0.8092405861657869
ore::lvl-28.txt,ore,0.38915913499316906
ore::lvl-29.txt,ore,0.35416563106128
ore::lvl-3.txt,ore,0.48424031128828465
ore::lvl-30.txt,ore,-0.024371499061227257
ore::lvl-31.txt,ore,0.8325921284229186
ore::lvl-32.txt,ore,0.7053491359964402
ore::lvl-33.txt,ore,1.1374345952555753
ore::lvl-34.txt,ore,0.7543131737015536
ore::lvl-35.txt,ore,0.39537249096513233
ore::lvl-36.txt,ore,0.754071732687962
ore::lvl-37.txt,ore,1.1887282868474793
ore::lvl-38.txt,ore,0.6283728423669829
ore::lvl-39.txt,ore,1.0647453320546172
ore::lvl-4.txt,ore,1.3173572539024527
ore::lvl-40.txt,ore,1.0862330875165263
ore::lvl-41.txt,ore,0.972473450076014
ore::lvl-42.txt,ore,0.4911847781679596
ore::lvl-43.txt,ore,0.22724105434067704
ore::lvl-44.txt,ore,1.2552801582656175
ore::lvl-45.txt,ore,1.1664409259494917
ore::lvl-46.txt,ore,0.10967347987895883
ore::lvl-47.txt,ore,1.2028217426606866
ore::lvl-48.txt,ore,0.6493084246436905
ore::lvl-49.txt,ore,0.8432767345246963
ore::lvl-5.txt,ore,1.0967729141894667
ore::lvl-50.txt,ore,0.32224630868061666
ore::lvl-51.txt,ore,0.8192089428615704
ore::lvl-52.txt,ore,0.8793037367492661
ore::lvl-53.txt,ore,1.3303121892719132
ore::lvl-54.txt,ore,1.3582182519855792
ore::lvl-55.txt,ore,0.9064514020472567
ore::lvl-56.txt,ore,1.0844805332715741
ore::lvl-57.txt,ore,1.270085466769859
ore::lvl-58.txt,ore,0.42045517271094834
ore::lvl-59.txt,ore,1.4573340906509666
ore::lvl-6.txt,ore,0.8599524383896512
ore::lvl-60.txt,ore,1.324352671021295
ore::lvl-61.txt,ore,0.9542092900244418
ore::lvl-62.txt,ore,0.05115114781147057
ore::lvl-63.txt,ore,0.7529348766523497
ore::lvl-64.txt,ore,0.3120840412058272
ore::lvl-65.txt,ore,0.32046803131256646
ore::lvl-66.txt,ore,1.2099747415872517
ore::lvl-67.txt,ore,0.5330179391898586
ore::lvl-68.txt,ore,0.9053809855663445
ore::lvl-69.txt,ore,1.2683652302419492
ore::lvl-7.txt,ore,0.2683691445198633
ore::lvl-70.txt,ore,1.6376798976773765
ore::lvl-71.txt,ore,0.6665041590474172
ore::lvl-72.txt,ore,0.6200748413299385
ore::lvl-73.txt,ore,1.1473186663786137
ore::lvl-74.txt,ore,1.1500004107336081
ore::lvl-75.txt,ore,1.2003850791593542
ore::lvl-76.txt,ore,0.3524354798178776
ore::lvl-77.txt,ore,0.7625898561070171
ore::lvl-78.txt,ore,0.8028038027017487
ore::lvl-79.txt,ore,0.4304879820269211
ore::lvl-8.txt,ore,1.111744498587413
ore::lvl-80.txt,ore,0.3209888124834261
ore::lvl-81.txt,ore,0.44017508140010064
ore::lvl-82.txt,ore,0.9352492015811008
ore::lvl-83.txt,ore,0.4367598779463424
ore::lvl-84.txt,ore,0.38262380142943203
ore::lvl-85.txt,ore,0.4487859253335163
ore::lvl-86.txt,ore,0.3416467628577522
ore::lvl-87.txt,ore,0.4835670606894016
ore::lvl-88.txt,ore,0.2601353812809037
ore::lvl-89.txt,ore,1.3119155476728481
ore::lvl-9.txt,ore,0.16628101499744707
ore::lvl-90.txt,ore,1.2683723323626015
ore::lvl-91.txt,ore,0.30973895990910333
ore::lvl-92.txt,ore,0.7815349709888944
ore::lvl-93.txt,ore,1.0437648061689655
ore::lvl-94.txt,ore,1.22933827463181
ore::lvl-95.txt,ore,1.444470450416583
ore::lvl-96.txt,ore,0.2822330600511039
ore::lvl-97.txt,ore,0.38841537094762374
ore::lvl-98.txt,ore,0.6143193824244046
ore::lvl-99.txt,ore,1.5364297499589554
original::lvl-1.txt,original,2.106993972705179
original::lvl-10.txt,original,3.868119249628147
original::lvl-11.txt,original,4.189016200568801
original::lvl-12.txt,original,2.590791002601772
original::lvl-13.txt,original,2.3389445866775107
original::lvl-14.txt,original,2.5297059616269824
original::lvl-15.txt,original,-7.8231912289710905
original::lvl-2.txt,original,3.2135170015764034
original::lvl-3.txt,original,3.521907229651271
original::lvl-4.txt,original,2.9313902281785564
original::lvl-5.txt,original,3.0256935030323917
original::lvl-6.txt,original,4.122804928335005
original::lvl-7.txt,original,-0.15588605298426259
original::lvl-8.txt,original,1.4786197559387033
original::lvl-9.txt,original,0.18067299158857572
patternCount::lvl-1.txt,patternCount,-1.8967688476827982
patternCount::lvl-10.txt,patternCount,-1.6077610575654442
patternCount::lvl-100.txt,patternCount,-1.6708392782754675
patternCount::lvl-11.txt,patternCount,-2.1691584423504477
patternCount::lvl-12.txt,patternCount,-1.658583351614137
patternCount::lvl-13.txt,patternCount,-2.428781124125033
patternCount::lvl-14.txt,patternCount,-2.145550134960968
patternCount::lvl-15.txt,patternCount,-1.2905397168695065
patternCount::lvl-16.txt,patternCount,-1.6890175494294146
patternCount::lvl-17.txt,patternCount,-1.5823337456724067
patternCount::lvl-18.txt,patternCount,-1.4838731915144467
patternCount::lvl-19.txt,patternCount,-1.7425908011824203
patternCount::lvl-2.txt,patternCount,-1.6419252730107463
patternCount::lvl-20.txt,patternCount,-0.9050545315344851
patternCount::lvl-21.txt,patternCount,-1.7145469358066079
patternCount::lvl-22.txt,patternCount,-1.6799203889265673
patternCount::lvl-23.txt,patternCount,-1.9593198787747452
patternCount::lvl-24.txt,patternCount,-2.2596789962177253
patternCount::lvl-25.txt,patternCount,-1.5263692435779614
patternCount::lvl-26.txt,patternCount,-2.0407769990373814
patternCount::lvl-27.txt,patternCount,-2.0220803542987285
patternCount::lvl-28.txt,patternCount,-1.903630754890633
patternCount::lvl-29.txt,patternCount,-1.5520268696663486
patternCount::lvl-3.txt,patternCount,-2.4262684627189106
patternCount::lvl-30.txt,patternCount,-1.5119679531816694
patternCount::lvl-31.txt,patternCount,-2.4584321791668415
patternCount::lvl-32.txt,patternCount,-2.6469580463302487
patternCount::lvl-33.txt,patternCount,-3.206342068959827
patternCount::lvl-34.txt,patternCount,-3.359608150685285
patternCount::lvl-35.txt,patternCount,-1.396670901351209
patternCount::lvl-36.txt,patternCount,-3.0337800724559174
patternCount::lvl-37.txt,patternCount,-1.6530747223294502
patternCount::lvl-38.txt,patternCount,-3.4044513244418826
patternCount::lvl-39.txt,patternCount,-2.213601612255614
patternCount::lvl-4.txt,patternCount,-1.9854078272860398
patternCount::lvl-40.txt,patternCount,-2.144833740119426
patternCount::lvl-41.txt,patternCount,-1.6030160864113763
patternCount::lvl-42.txt,patternCount,-1.6922746661148134
patternCount::lvl-43.txt,patternCount,-1.8525299833324809
patternCount::lvl-44.txt,patternCount,-1.9320071462932402
patternCount::lvl-45.txt,patternCount,-2.1108522128375173
patternCount::lvl-46.txt,patternCount,-2.1860361939968103
patternCount::lvl-47.txt,patternCount,-2.34394728731919
patternCount::lvl-48.txt,patternCount,-1.5821568645328166
patternCount::lvl-49.txt,patternCount,-2.5122023990598583
patternCount::lvl-5.txt,patternCount,-1.9358441225065635
patternCount::lvl-50.txt,patternCount,-1.8383419283199232
patternCount::lvl-51.txt,patternCount,-2.727114215093303
patternCount::lvl-52.txt,patternCount,-1.9240655023295428
patternCount::lvl-53.txt,patternCount,-1.4279516412056588
patternCount::lvl-54.txt,patternCount,-1.810459177795467
patternCount::lvl-55.txt,patternCount,-2.381917819025475
patternCount::lvl-56.txt,patternCount,-1.5452046154197747
patternCount::lvl-57.txt,patternCount,-1.809929665653938
patternCount::lvl-58.txt,patternCount,-1.4306222799910673
patternCount::lvl-59.txt,patternCount,-1.8246471384268497
patternCount::lvl-6.txt,patternCount,-0.8878729945754055
patternCount::lvl-60.txt,patternCount,-2.2714094221577916
patternCount::lvl-61.txt,patternCount,-2.264311835942539
patternCount::lvl-62.txt,patternCount,-2.023836079382563
patternCount::lvl-63.txt,patternCount,-1.5308918162939562
patternCount::lvl-64.txt,patternCount,-2.0083881484345114
patternCount::lvl-65.txt,patternCount,-1.9737633434277657
patternCount::lvl-66.txt,patternCount,-1.7559276159797328
patternCount::lvl-67.txt,patternCount,-1.8018962946582462
patternCount::lvl-68.txt,patternCount,-1.8164275534164946
patternCount::lvl-69.txt,patternCount,-1.7317309282081002
patternCount::lvl-7.txt,patternCount,-2.0133839558398288
patternCount::lvl-70.txt,patternCount,-0.9136252028422497
patternCount::lvl-71.txt,patternCount,-1.773684139534022
patternCount::lvl-72.txt,patternCount,-2.2590263778975586
patternCount::lvl-73.txt,patternCount,-2.317425275656951
patternCount::lvl-74.txt,patternCount,-2.606879953307699
patternCount::lvl-75.txt,patternCount,-1.8337139954616652
patternCount::lvl-76.txt,patternCount,-1.3017299088075918
patternCount::lvl-77.txt,patternCount,-1.87691421468847
patternCount::lvl-78.txt,patternCount,-1.566411709454327
patternCount::lvl-79.txt,patternCount,-1.8124334744064206
patternCount::lvl-8.txt,patternCount,-1.9378397346934104
patternCount::lvl-80.txt,patternCount,-2.8329387667584003
patternCount::lvl-81.txt,patternCount,-1.5709652828386051
patternCount::lvl-82.txt,patternCount,-1.3753190114770144
patternCount::lvl-83.txt,patternCount,-2.427096521143998
